Tanggal,NamaBarang,Satuan,Masuk,Keluar,BeratSatuan,BeratMasuk,Provinsi,Tujuan,Gudang,AsalBantuan,Sumber,Kategori,Spesifikasi,Nomor Dokumen
"3/12/2025, 07.00",BERAS KARUNG,KARUNG,1,NULL,"5,000000","0,005000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"3/12/2025, 07.00",BERAS KARUNG,KARUNG,1,NULL,"5,000000","0,005000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"3/12/2025, 07.00",GULA PASIR,KG,450,NULL,"0,500000","0,225000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"3/12/2025, 07.00",GULA PASIR,KG,1,NULL,"0,500000","0,000500",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"3/12/2025, 07.00",MAKANAN RINGAN,DUS,200,NULL,"4,000000","0,800000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"3/12/2025, 07.00",MAKANAN RINGAN,DUS,15,NULL,"4,000000","0,060000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"3/12/2025, 07.00",TELOR,LAPIK,44,NULL,"2,000000","0,088000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"3/12/2025, 07.00",BAJU WANITA,KOLI,16,NULL,"0,800000","0,012800",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"3/12/2025, 07.00",BEDAK SALICIL,BOTOL,44,NULL,"0,600000","0,026400",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"3/12/2025, 07.00",HYGIENE KITS,PAKET,20,NULL,"5,000000","0,100000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,BPBD,APBD,NON FOOD,NON FOOD,NULL
"3/12/2025, 07.00",HYGIENE KITS,PAKET,3,NULL,"5,000000","0,015000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,BPBD,APBD,NON FOOD,NON FOOD,NULL
"3/12/2025, 07.00",KASUR TPIS,LEMBAR,2,NULL,"0,800000","0,001600",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"3/12/2025, 07.00",KERUDUNG,LEMBAR,900,NULL,"0,600000","0,540000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"3/12/2025, 07.00",KERUDUNG,LEMBAR,89,NULL,"0,600000","0,053400",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"4/12/2025, 07.00",CANGKUL,PCS,4,NULL,"5,000000","0,020000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,PERALATAN,NON FOOD,BA. 300.2/51//LOG/KL-2025
"4/12/2025, 07.00",GEROBAK,PCS,2,NULL,"20,000000","0,040000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,PERALATAN,NON FOOD,BA. 300.2/51//LOG/KL-2025
"4/12/2025, 07.00",SEKOP,PCS,4,NULL,"5,000000","0,020000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,PERALATAN,NON FOOD,BA. 300.2/51//LOG/KL-2025
"4/12/2025, 07.00",AIR MINERAL,DUS,5,NULL,"15,000000","0,075000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,BA. 300.2/51//LOG/KL-2025
"4/12/2025, 07.00",AIR MINERAL,DUS,200,NULL,"15,000000","3,000000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,BA. 300.2/52/LOG/KL-2025
"4/12/2025, 07.00",BERAS,KG,780,NULL,"5,000000","3,900000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"4/12/2025, 07.00",AIR MINERAL,DUS,6,NULL,"15,000000","0,090000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,BA. 300.2/53/LOG/KL-2025
"4/12/2025, 07.00",MIE INSTAN,DUS,6,NULL,"5,000000","0,030000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,BA. 300.2/53/LOG/KL-2025
"4/12/2025, 07.00",BERAS,KG,30,NULL,"5,000000","0,150000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,BA. 300.2/53/LOG/KL-2025
"4/12/2025, 07.00",DETERGEN,PCS,8,NULL,"0,600000","0,004800",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,BA. 300.2/53/LOG/KL-2025
"4/12/2025, 07.00",SABUN MANDI,PCS,4,NULL,"0,400000","0,001600",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,BA. 300.2/53/LOG/KL-2025
"4/12/2025, 07.00",SIKAT GIGI,PCS,1,NULL,"0,400000","0,000400",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,BA. 300.2/53/LOG/KL-2025
"4/12/2025, 07.00",BERAS,KG,1128,NULL,"5,000000","5,640000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,B/461/XII/2025
"4/12/2025, 07.00",MIE INSTAN,DUS,1649,NULL,"5,000000","8,245000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,B/461/XII/2025
"4/12/2025, 07.00",POP MIE,DUS,70,NULL,"4,000000","0,280000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,B/461/XII/2025
"4/12/2025, 07.00",AIR MINERAL,DUS,155,NULL,"15,000000","2,325000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,B/461/XII/2025
"4/12/2025, 07.00",MINYAK GORENG,DUS,700,NULL,"14,000000","9,800000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,B/461/XII/2025
"4/12/2025, 07.00",MAKANAN RINGAN,DUS,5,NULL,"4,000000","0,020000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,B/461/XII/2025
"4/12/2025, 07.00",GULA PASIR,KG,268,NULL,"0,500000","0,134000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,B/461/XII/2025
"4/12/2025, 07.00",TEH,KOTAK,259,NULL,"0,400000","0,103600",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,B/461/XII/2025
"4/12/2025, 07.00",ENERGEN,DUS,4,NULL,"2,000000","0,008000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,B/461/XII/2025
"4/12/2025, 07.00",SUSU,DUS,15,NULL,"0,800000","0,012000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,B/461/XII/2025
"4/12/2025, 07.00",SARDEN,DUS,200,NULL,"21,000000","4,200000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,B/461/XII/2025
"4/12/2025, 07.00",KOPI,PCS,25,NULL,"0,400000","0,010000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,B/461/XII/2025
"4/12/2025, 07.00",POPOK BAYI,DUS,80,NULL,"5,000000","0,400000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,B/461/XII/2025
"4/12/2025, 07.00",PEMBALUT,DUS,2,NULL,"0,800000","0,001600",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,B/461/XII/2025
"4/12/2025, 07.00",SUSU KENTAL MANIS,DUS,139,NULL,"4,000000","0,556000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,B/461/XII/2025
"4/12/2025, 07.00",DETERGEN,PCS,2,NULL,"0,600000","0,001200",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,B/461/XII/2025
"4/12/2025, 07.00",VITAMIN C,BOX,50,NULL,"0,500000","0,025000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,OBAT-OBATAN,OBAT - OBATAN,B/461/XII/2025
"28/11/2025, 07.00",STARLINK BANPRES,UNIT,18,NULL,"7,000000","0,126000",SUMATERA BARAT,NULL,POS PENDUKUNG BIM,Kemhan / BANPRES,Banpres,NON FOOD,NULL,NULL
"28/11/2025, 07.00",PERAHU KARET BANPRES,UNIT,18,NULL,"105,000000","1,890000",SUMATERA BARAT,NULL,POS PENDUKUNG BIM,Kemhan / BANPRES,Banpres,NON FOOD,NULL,NULL
"28/11/2025, 07.00",TENDA BANPRES,SET,19,NULL,"500,000000","9,500000",SUMATERA BARAT,NULL,POS PENDUKUNG BIM,Kemhan / BANPRES,Banpres,NON FOOD,NULL,NULL
"28/11/2025, 07.00",GENSET BANPRES,UNIT,18,NULL,"25,000000","0,450000",SUMATERA BARAT,NULL,POS PENDUKUNG BIM,Kemhan / BANPRES,Banpres,NON FOOD,NULL,NULL
"28/11/2025, 07.00",MIE INSTAN BANPRES,DUS,500,NULL,"4,000000","2,000000",SUMATERA BARAT,NULL,POS PENDUKUNG BIM,Kemhan / BANPRES,Banpres,FOOD,NULL,NULL
"28/11/2025, 07.00",STARLINK BANPRES,UNIT,18,NULL,"7,000000","0,126000",SUMATERA BARAT,NULL,KODAM XX / TIB Padang,POS PENDUKUNG BIM,Kemhan / BANPRES,Banpres,NON FOOD,NULL
"28/11/2025, 07.00",PERAHU KARET BANPRES,UNIT,18,NULL,"105,000000","1,890000",SUMATERA BARAT,NULL,BPBD Prov. Sumatera Barat,POS PENDUKUNG BIM,Kemhan / BANPRES,Banpres,NON FOOD,NULL
"28/11/2025, 07.00",TENDA BANPRES,SET,19,NULL,"500,000000","9,500000",SUMATERA BARAT,NULL,BPBD Prov. Sumatera Barat,POS PENDUKUNG BIM,Kemhan / BANPRES,Banpres,NON FOOD,NULL
"28/11/2025, 07.00",GENSET BANPRES,UNIT,18,NULL,"25,000000","0,450000",SUMATERA BARAT,NULL,BPBD Prov. Sumatera Barat,POS PENDUKUNG BIM,Kemhan / BANPRES,Banpres,NON FOOD,NULL
"28/11/2025, 07.00",MIE INSTAN BANPRES,DUS,500,NULL,"4,000000","2,000000",SUMATERA BARAT,NULL,KODAM XX / TIB Padang,POS PENDUKUNG BIM,Kemhan / BANPRES,Banpres,FOOD,NULL
"29/11/2025, 07.00",BERAS,KG,570,NULL,"5,000000","2,850000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"29/11/2025, 07.00",POPOK BAYI,DUS,6,NULL,"5,000000","0,030000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,NON FOOD,NON FOOD,NULL
"29/11/2025, 07.00",ROTI BULAT,KOLI,5,NULL,"8,000000","0,040000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"29/11/2025, 07.00",GENSET,UNIT,1,NULL,"40,000000","0,040000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,KEMENHAN,DONASI,PERALATAN,NON FOOD,NULL
"29/11/2025, 07.00",STARLINK,UNIT,1,NULL,"5,000000","0,005000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,KEMENHAN,DONASI,PERALATAN,NON FOOD,NULL
"29/11/2025, 07.00",STARLINK,UNIT,1,NULL,"5,000000","0,005000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,KEMENHAN,DONASI,PERALATAN,NON FOOD,NULL
"29/11/2025, 07.00",TEH,KOTAK,"0,400000",NULL,NULL,NULL,SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"29/11/2025, 07.00",GABIN,DUS,"5,000000",NULL,NULL,NULL,SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"29/11/2025, 07.00",GULA PASIR,KG,"0,500000",NULL,NULL,NULL,SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"29/11/2025, 07.00",AIR MINERAL,DUS,"15,000000",NULL,NULL,NULL,SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"29/11/2025, 07.00",BERAS,KG,"5,000000",NULL,NULL,NULL,SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"29/11/2025, 07.00",TERPAL,LEMBAR,20,NULL,"1,000000","0,020000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,BPBD,APBD,NON FOOD,NON FOOD,NULL
"29/11/2025, 07.00",HYGIENE KITS,PAKET,15,NULL,"5,000000","0,075000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,BPBD,APBD,NON FOOD,NON FOOD,NULL
"29/11/2025, 07.00",SEMBAKO,PAKET,40,NULL,"5,000000","0,200000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,BPBD,APBD,NON FOOD,NON FOOD,NULL
"29/11/2025, 07.00",TELOR,LAPIK,20,NULL,"2,000000","0,040000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"29/11/2025, 07.00",TELUR BEBEK,LAPIK,90,NULL,"2,500000","0,225000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"29/11/2025, 07.00",BERAS,KG,5,NULL,"5,000000","0,025000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"29/11/2025, 07.00",MIE INSTAN,DUS,300,NULL,"5,000000","1,500000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,NULL
"29/11/2025, 07.00",MIE INSTAN,DUS,88,NULL,"5,000000","0,440000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,BA.300.2/10/LOG/KL-2025
"29/11/2025, 07.00",TERPAL,LEMBAR,20,NULL,"1,000000","0,020000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,BPBD,APBD,NON FOOD,NON FOOD,BA.300.2/10/LOG/KL-2025
"29/11/2025, 07.00",HYGIENE KITS,PAKET,15,NULL,"5,000000","0,075000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,BPBD,APBD,NON FOOD,NON FOOD,BA.300.2/10/LOG/KL-2025
"29/11/2025, 07.00",SEMBAKO,PAKET,40,NULL,"5,000000","0,200000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,BPBD,APBD,NON FOOD,NON FOOD,BA.300.2/10/LOG/KL-2025
"29/11/2025, 07.00",TELOR,LAPIK,20,NULL,"2,000000","0,040000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,DONASI,DONASI,MAKANAN,FOOD,BA.300.2/10/LOG/KL-2025
"29/11/2025, 07.00",STARLINK,UNIT,1,NULL,"5,000000","0,005000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,KEMENHAN,DONASI,PERALATAN,NON FOOD,BA.300.2/11/LOG/KL-2025
"29/11/2025, 07.00",GENSET,UNIT,1,NULL,"40,000000","0,040000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,KEMENHAN,DONASI,PERALATAN,NON FOOD,BA.300.2/11/LOG/KL-2025
"29/11/2025, 07.00",TENDA,PETI,2,NULL,"200,000000","0,400000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,KEMENHAN,DONASI,PERALATAN,NON FOOD,BA.300.2/11/LOG/KL-2025
"29/11/2025, 07.00",STARLINK,UNIT,2,NULL,"5,000000","0,010000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,KEMENHAN,DONASI,PERALATAN,NON FOOD,BA.300.2/12/LOG/KL-2025
"29/11/2025, 07.00",GENSET,UNIT,2,NULL,"40,000000","0,080000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,KEMENHAN,DONASI,PERALATAN,NON FOOD,BA.300.2/12/LOG/KL-2025
"29/11/2025, 07.00",PERAHU KARET BERMESIN,UNIT,2,NULL,"0,000000",NULL,SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,KEMENHAN,DONASI,PERALATAN,KENDARAAN,BA.300.2/12/LOG/KL-2025
"29/11/2025, 07.00",TENDA,PETI,4,NULL,"200,000000","0,800000",SUMATERA BARAT,NULL,POS LOGISTIK BPBD PROVINSI,KEMENHAN,DONASI,PERALATAN,NON FOOD,BA.300.2/12/LOG/KL-2025
